,OpportunityID,NewValue,OldValue,OldNewStage,Event,FieldEvent,Stage,StageLength,days_in_stage,CreatedDate,from_date,EditYear,EditMonth,ModifiedDate,StageChangeDate,stage_prob,AccountCountry
4271,0062000000bLLRj,Buying Process id.,Qualified,"('Qualified', u'Buying Process id.')",stage_change,Stage,Qualified,42 days 17:18:00.000000000,42,2014-12-11 00:00:00,2014-12-11 00:00:00,2015,1,2015-01-22,2015-10-16 00:00:00,40,United States
4272,0062000000bLLRj,Short List,Buying Process id.,"(u'Buying Process id.', u'Short List')",stage_change,Stage,Qualified,56 days 13:08:00.000000000,56,2014-12-11 00:00:00,2015-01-22 00:00:00,2015,3,2015-03-19,2015-10-16 00:00:00,50,United States
4273,0062000000bLLRj,Qualified,Short List,"(u'Short List', u'Qualified')",stage_change,Stage,Qualified,211 days 09:42:00.000000000,211,2014-12-11 00:00:00,2015-03-19 00:00:00,2015,10,2015-10-16,2015-10-16 00:00:00,20,United States
4274,0062000000ZM6op,Created,Created,"('Created', 'Created')",opp_created,Created.,Closed Deferred,0 days 16:36:00.000000000,0,2014-08-11 00:00:00,2014-08-11 00:00:00,2014,8,2014-08-11,,0,United States
4275,0062000000ZM6op,Buying Process id.,Qualified,"('Qualified', u'Buying Process id.')",stage_change,Stage,Closed Deferred,7 days 10:51:00.000000000,7,2014-08-11 00:00:00,2014-08-11 00:00:00,2014,8,2014-08-18,,40,United States
4276,0062000000ZM6op,Closed Deferred,Buying Process id.,"(u'Buying Process id.', u'Closed Deferred')",stage_change,Stage,Closed Deferred,45 days 15:30:00.000000000,45,2014-08-11 00:00:00,2014-08-18 00:00:00,2014,10,2014-10-02,,0,United States
4277,0062000000hF72z,Created,Created,"('Created', 'Created')",opp_created,Created.,Qualified,0 days 15:57:00.000000000,0,2016-01-15 00:00:00,2016-01-15 00:00:00,2016,1,2016-01-15,2016-02-01 00:00:00,0,United States
4278,0062000000hF72z,Qualified,Prospect,"(u'Prospect', u'Qualified')",stage_change,Stage,Qualified,17 days 11:36:00.000000000,17,2016-01-15 00:00:00,2016-01-15 00:00:00,2016,2,2016-02-01,2016-02-01 00:00:00,20,United States
4279,0062000000bOhhZ,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Chosen Vendor,0 days 14:31:00.000000000,0,2015-01-20 00:00:00,2015-01-20 00:00:00,2015,1,2015-01-20,2016-06-01 00:00:00,0,United States
4280,0062000000bOhhZ,Buying Process id.,Prospect,"(u'Prospect', u'Buying Process id.')",stage_change,Stage,Chosen Vendor,0 days 14:32:00.000000000,0,2015-01-20 00:00:00,2015-01-20 00:00:00,2015,1,2015-01-20,2016-06-01 00:00:00,40,United States
4281,0062000000bOhhZ,Short List,Buying Process id.,"(u'Buying Process id.', u'Short List')",stage_change,Stage,Chosen Vendor,231 days 13:19:00.000000000,231,2015-01-20 00:00:00,2015-01-20 00:00:00,2015,9,2015-09-08,2016-06-01 00:00:00,50,United States
4282,0062000000bOhhZ,Chosen Vendor,Short List,"(u'Short List', u'Chosen Vendor')",stage_change,Stage,Chosen Vendor,85 days 16:08:00.000000000,85,2015-01-20 00:00:00,2015-09-08 00:00:00,2015,12,2015-12-02,2016-06-01 00:00:00,70,United States
4283,0062000000bOhhZ,Short List,Chosen Vendor,"(u'Chosen Vendor', u'Short List')",stage_change,Stage,Chosen Vendor,61 days 17:16:00.000000000,61,2015-01-20 00:00:00,2015-12-02 00:00:00,2016,2,2016-02-01,2016-06-01 00:00:00,50,United States
4284,0062000000bOhhZ,Chosen Vendor,Short List,"(u'Short List', u'Chosen Vendor')",stage_change,Stage,Chosen Vendor,24 days 15:01:00.000000000,24,2015-01-20 00:00:00,2016-02-01 00:00:00,2016,2,2016-02-25,2016-06-01 00:00:00,70,United States
4285,0062000000bOhhZ,Negotiation/Review,Chosen Vendor,"(u'Chosen Vendor', u'Negotiation/Review')",stage_change,Stage,Chosen Vendor,5 days 13:31:00.000000000,5,2015-01-20 00:00:00,2016-02-25 00:00:00,2016,3,2016-03-01,2016-06-01 00:00:00,80,United States
4286,0062000000bOhhZ,Short List,Negotiation/Review,"(u'Negotiation/Review', u'Short List')",stage_change,Stage,Chosen Vendor,64 days 09:55:00.000000000,64,2015-01-20 00:00:00,2016-03-01 00:00:00,2016,5,2016-05-04,2016-06-01 00:00:00,50,United States
4287,0062000000bOhhZ,Chosen Vendor,Short List,"(u'Short List', u'Chosen Vendor')",stage_change,Stage,Chosen Vendor,28 days 11:30:00.000000000,28,2015-01-20 00:00:00,2016-05-04 00:00:00,2016,6,2016-06-01,2016-06-01 00:00:00,70,United States
4288,0062000000aZXuJ,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 18:39:00.000000000,0,2014-11-06 00:00:00,2014-11-06 00:00:00,2014,11,2014-11-06,,0,United States
4289,0062000000aZXuJ,Closed Deferred,Prospect,"(u'Prospect', u'Closed Deferred')",stage_change,Stage,Closed Deferred,77 days 17:52:00.000000000,77,2014-11-06 00:00:00,2014-11-06 00:00:00,2015,1,2015-01-22,,0,United States
4290,0062000000hy9pb,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Prospect,0 days 11:02:00.000000000,0,2016-03-03 00:00:00,2016-03-03 00:00:00,2016,3,2016-03-03,2016-06-09 00:00:00,0,United States
4291,0062000000hy9pb,Re-Qualify,Prospect,"(u'Prospect', u'Re-Qualify')",stage_change,Stage,Prospect,20 days 16:07:00.000000000,20,2016-03-03 00:00:00,2016-03-03 00:00:00,2016,3,2016-03-23,2016-06-09 00:00:00,0,United States
4292,0062000000hy9pb,Prospect,Re-Qualify,"(u'Re-Qualify', u'Prospect')",stage_change,Stage,Prospect,1 days 17:09:00.000000000,1,2016-03-03 00:00:00,2016-03-23 00:00:00,2016,3,2016-03-24,2016-06-09 00:00:00,10,United States
4293,0062000000hy9pb,Qualified,Prospect,"(u'Prospect', u'Qualified')",stage_change,Stage,Prospect,13 days 08:55:00.000000000,13,2016-03-03 00:00:00,2016-03-24 00:00:00,2016,4,2016-04-06,2016-06-09 00:00:00,20,United States
4294,0062000000hy9pb,Closed Deferred,Qualified,"(u'Qualified', u'Closed Deferred')",stage_change,Stage,Prospect,64 days 17:41:00.000000000,64,2016-03-03 00:00:00,2016-04-06 00:00:00,2016,6,2016-06-09,2016-06-09 00:00:00,0,United States
4295,0062000000hy9pb,Prospect,Closed Deferred,"(u'Closed Deferred', u'Prospect')",stage_change,Stage,Prospect,0 days 17:51:00.000000000,0,2016-03-03 00:00:00,2016-06-09 00:00:00,2016,6,2016-06-09,2016-06-09 00:00:00,10,United States
4296,0062000000hHqw4,Created,Created,"('Created', 'Created')",opp_created,Created.,Closed Deferred,0 days 11:24:00.000000000,0,2016-02-03 00:00:00,2016-02-03 00:00:00,2016,2,2016-02-03,2016-04-21 00:00:00,0,France
4297,0062000000hHqw4,Re-Qualify,Prospect,"(u'Prospect', u'Re-Qualify')",stage_change,Stage,Closed Deferred,41 days 11:30:00.000000000,41,2016-02-03 00:00:00,2016-02-03 00:00:00,2016,3,2016-03-15,2016-04-21 00:00:00,0,France
4298,0062000000hHqw4,Closed Deferred,Re-Qualify,"(u'Re-Qualify', u'Closed Deferred')",stage_change,Stage,Closed Deferred,63 days 05:22:00.000000000,63,2016-02-03 00:00:00,2016-02-18 00:00:00,2016,4,2016-04-21,2016-04-21 00:00:00,0,France
4299,0062000000hgHt0,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Chosen Vendor,0 days 16:59:00.000000000,0,2016-02-25 00:00:00,2016-02-25 00:00:00,2016,2,2016-02-25,2016-05-26 00:00:00,0,United States
4300,0062000000hgHt0,Qualified,Prospect,"(u'Prospect', u'Qualified')",stage_change,Stage,Chosen Vendor,10 days 21:40:00.000000000,10,2016-02-25 00:00:00,2016-02-25 00:00:00,2016,3,2016-03-06,2016-05-26 00:00:00,20,United States
4301,0062000000hgHt0,Buying Process id.,Qualified,"(u'Qualified', u'Buying Process id.')",stage_change,Stage,Chosen Vendor,50 days 17:15:00.000000000,50,2016-02-25 00:00:00,2016-03-06 00:00:00,2016,4,2016-04-25,2016-05-26 00:00:00,40,United States
4303,0062000000gF1zt,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Prospect,0 days 16:10:00.000000000,0,2015-11-18 00:00:00,2015-11-18 00:00:00,2015,11,2015-11-18,2016-06-02 00:00:00,0,United States
4304,0062000000gF1zt,Qualified,Prospect,"(u'Prospect', u'Qualified')",stage_change,Stage,Prospect,13 days 09:13:00.000000000,13,2015-11-18 00:00:00,2015-11-18 00:00:00,2015,12,2015-12-01,2016-06-02 00:00:00,20,United States
4305,0062000000gF1zt,Re-Qualify,Qualified,"(u'Qualified', u'Re-Qualify')",stage_change,Stage,Prospect,93 days 16:14:00.000000000,93,2015-11-18 00:00:00,2015-12-01 00:00:00,2016,3,2016-03-03,2016-06-02 00:00:00,0,United States
4306,0062000000gF1zt,Closed Deferred,Re-Qualify,"(u'Re-Qualify', u'Closed Deferred')",stage_change,Stage,Prospect,53 days 21:54:00.000000000,53,2015-11-18 00:00:00,2016-03-03 00:00:00,2016,4,2016-04-25,2016-06-02 00:00:00,0,United States
4307,0062000000gF1zt,Prospect,Closed Deferred,"(u'Closed Deferred', u'Prospect')",stage_change,Stage,Prospect,38 days 10:39:00.000000000,38,2015-11-18 00:00:00,2016-04-25 00:00:00,2016,6,2016-06-02,2016-06-02 00:00:00,10,United States
4308,0062000000bN6k0,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 09:20:00.000000000,0,2015-01-05 00:00:00,2015-01-05 00:00:00,2015,1,2015-01-05,,0,United States
4309,0062000000bN6k0,Buying Process id.,Prospect,"(u'Prospect', u'Buying Process id.')",stage_change,Stage,Closed Deferred,15 days 15:46:00.000000000,15,2015-01-05 00:00:00,2015-01-05 00:00:00,2015,1,2015-01-20,,40,United States
4310,0062000000bN6k0,Closed Deferred,Buying Process id.,"(u'Buying Process id.', u'Closed Deferred')",stage_change,Stage,Closed Deferred,57 days 17:37:00.000000000,57,2015-01-05 00:00:00,2015-01-20 00:00:00,2015,3,2015-03-18,,0,United States
4311,0062000000WkQuy,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 10:19:00.000000000,0,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,3,2014-03-26,,0,United States
4312,0062000000WkQuy,Closed Deferred,Prospect,"(u'Prospect', u'Closed Deferred')",stage_change,Stage,Closed Deferred,146 days 16:09:00.000000000,146,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,8,2014-08-19,,0,United States
4313,0062000000WVren,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 06:12:00.000000000,0,2014-03-13 00:00:00,2014-03-13 00:00:00,2014,3,2014-03-13,,0,United States
4314,0062000000WVren,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,0 days 06:12:00.000000000,0,2014-03-13 00:00:00,2014-03-13 00:00:00,2014,3,2014-03-13,,20,United States
4315,0062000000WVren,Prospect,Qualified,"('Qualified', u'Prospect')",stage_change,Stage,Closed Deferred,41 days 09:36:00.000000000,41,2014-03-13 00:00:00,2014-03-13 00:00:00,2014,4,2014-04-23,,10,United States
4316,0062000000WVren,Buying Process id.,Prospect,"(u'Prospect', u'Buying Process id.')",stage_change,Stage,Closed Deferred,176 days 11:06:00.000000000,176,2014-03-13 00:00:00,2014-04-23 00:00:00,2014,10,2014-10-16,,40,United States
4317,0062000000WVren,Qualified,Buying Process id.,"(u'Buying Process id.', 'Qualified')",stage_change,Stage,Closed Deferred,0 days 11:07:00.000000000,0,2014-03-13 00:00:00,2014-10-16 00:00:00,2014,10,2014-10-16,,20,United States
4319,0062000000WVren,Closed Deferred,Short List,"(u'Short List', u'Closed Deferred')",stage_change,Stage,Closed Deferred,156 days 17:34:00.000000000,156,2014-03-13 00:00:00,2015-01-17 00:00:00,2015,6,2015-06-22,,0,United States
4320,0062000000i0gpS,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Qualified,0 days 08:30:00.000000000,0,2016-04-05 00:00:00,2016-04-05 00:00:00,2016,4,2016-04-05,2016-05-13 00:00:00,0,Canada
4321,0062000000i0gpS,Qualified,Prospect,"(u'Prospect', u'Qualified')",stage_change,Stage,Qualified,38 days 09:57:00.000000000,38,2016-04-05 00:00:00,2016-04-05 00:00:00,2016,5,2016-05-13,2016-05-13 00:00:00,20,Canada
4322,0062000000az6bG,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 08:46:00.000000000,0,2014-12-08 00:00:00,2014-12-08 00:00:00,2014,12,2014-12-08,,0,United Kingdom
4323,0062000000az6bG,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,28 days 11:41:00.000000000,28,2014-12-08 00:00:00,2014-12-08 00:00:00,2015,1,2015-01-05,,20,United Kingdom
4325,0062000000az6bG,Closed Deferred,Short List,"(u'Short List', u'Closed Deferred')",stage_change,Stage,Closed Deferred,175 days 11:38:00.000000000,175,2014-12-08 00:00:00,2015-01-09 00:00:00,2015,7,2015-07-03,,0,United Kingdom
4326,0062000000hyprr,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Lost,0 days 12:02:00.000000000,0,2016-03-11 00:00:00,2016-03-11 00:00:00,2016,3,2016-03-11,2016-03-21 00:00:00,0,
4327,0062000000hyprr,Closed Lost,Prospect,"(u'Prospect', u'Closed Lost')",stage_change,Stage,Closed Lost,10 days 09:56:00.000000000,10,2016-03-11 00:00:00,2016-03-11 00:00:00,2016,3,2016-03-21,2016-03-21 00:00:00,0,
4328,0062000000hHdl9,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Prospect,0 days 10:50:00.000000000,0,2016-02-02 00:00:00,2016-02-02 00:00:00,2016,2,2016-02-02,,0,Belgium
4329,0062000000XJbNn,Created,Created,"('Created', 'Created')",opp_created,Created.,Prospect,0 days 11:28:00.000000000,0,2014-05-08 00:00:00,2014-05-08 00:00:00,2014,5,2014-05-08,2016-06-01 00:00:00,0,United States
4330,0062000000XJbNn,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Prospect,20 days 15:46:00.000000000,20,2014-05-08 00:00:00,2014-05-08 00:00:00,2014,5,2014-05-28,2016-06-01 00:00:00,20,United States
4331,0062000000XJbNn,Re-Qualify,Qualified,"(u'Qualified', u'Re-Qualify')",stage_change,Stage,Prospect,530 days 14:28:00.000000000,530,2014-05-08 00:00:00,2014-05-28 00:00:00,2015,11,2015-11-09,2016-06-01 00:00:00,0,United States
4332,0062000000XJbNn,Closed Deferred,Re-Qualify,"(u'Re-Qualify', u'Closed Deferred')",stage_change,Stage,Prospect,169 days 10:54:00.000000000,169,2014-05-08 00:00:00,2015-11-09 00:00:00,2016,4,2016-04-26,2016-06-01 00:00:00,0,United States
4333,0062000000XJbNn,Prospect,Closed Deferred,"(u'Closed Deferred', u'Prospect')",stage_change,Stage,Prospect,36 days 10:19:00.000000000,36,2014-05-08 00:00:00,2016-04-26 00:00:00,2016,6,2016-06-01,2016-06-01 00:00:00,10,United States
4334,0062000000j47kI,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Qualified,0 days 18:12:00.000000000,0,2016-05-17 00:00:00,2016-05-17 00:00:00,2016,5,2016-05-17,2016-05-24 00:00:00,0,United States
4335,0062000000j47kI,Qualified,Prospect,"(u'Prospect', u'Qualified')",stage_change,Stage,Qualified,7 days 13:43:00.000000000,7,2016-05-17 00:00:00,2016-05-17 00:00:00,2016,5,2016-05-24,2016-05-24 00:00:00,20,United States
4336,0062000000WkPgu,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 09:07:00.000000000,0,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,3,2014-03-26,,0,United States
4337,0062000000WkPgu,Closed Deferred,Prospect,"(u'Prospect', u'Closed Deferred')",stage_change,Stage,Closed Deferred,62 days 12:46:00.000000000,62,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,5,2014-05-27,,0,United States
4338,0062000000bOLjC,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 15:11:00.000000000,0,2015-01-16 00:00:00,2015-01-16 00:00:00,2015,1,2015-01-16,,0,Canada
4339,0062000000bOLjC,Closed Deferred,Prospect,"(u'Prospect', u'Closed Deferred')",stage_change,Stage,Closed Deferred,144 days 07:28:00.000000000,144,2015-01-16 00:00:00,2015-01-16 00:00:00,2015,6,2015-06-09,,0,Canada
4340,0062000000f9o0e,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 16:39:00.000000000,0,2015-08-31 00:00:00,2015-08-31 00:00:00,2015,8,2015-08-31,2016-04-25 00:00:00,0,United States
4341,0062000000f9o0e,Re-Qualify,Prospect,"(u'Prospect', u'Re-Qualify')",stage_change,Stage,Closed Deferred,175 days 09:24:00.000000000,175,2015-08-31 00:00:00,2015-08-31 00:00:00,2016,2,2016-02-22,2016-04-25 00:00:00,0,United States
4342,0062000000f9o0e,Closed Deferred,Re-Qualify,"(u'Re-Qualify', u'Closed Deferred')",stage_change,Stage,Closed Deferred,63 days 21:45:00.000000000,63,2015-08-31 00:00:00,2016-02-22 00:00:00,2016,4,2016-04-25,2016-04-25 00:00:00,0,United States
4343,0062000000hFpxg,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Qualified,0 days 10:56:00.000000000,0,2016-01-21 00:00:00,2016-01-21 00:00:00,2016,1,2016-01-21,2016-05-17 00:00:00,0,Canada
4344,0062000000hFpxg,Qualified,Prospect,"(u'Prospect', u'Qualified')",stage_change,Stage,Qualified,117 days 12:08:00.000000000,117,2016-01-21 00:00:00,2016-01-21 00:00:00,2016,5,2016-05-17,2016-05-17 00:00:00,20,Canada
4345,0062000000deTYI,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Short List,0 days 10:36:00.000000000,0,2015-05-11 00:00:00,2015-05-11 00:00:00,2015,5,2015-05-11,2016-03-03 00:00:00,0,United States
4346,0062000000deTYI,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Short List,9 days 16:54:00.000000000,9,2015-05-11 00:00:00,2015-05-11 00:00:00,2015,5,2015-05-20,2016-03-03 00:00:00,20,United States
4347,0062000000deTYI,Buying Process id.,Qualified,"('Qualified', u'Buying Process id.')",stage_change,Stage,Short List,2 days 09:29:00.000000000,2,2015-05-11 00:00:00,2015-05-20 00:00:00,2015,5,2015-05-22,2016-03-03 00:00:00,40,United States
4348,0062000000deTYI,Short List,Buying Process id.,"(u'Buying Process id.', u'Short List')",stage_change,Stage,Short List,145 days 09:48:00.000000000,145,2015-05-11 00:00:00,2015-05-22 00:00:00,2015,10,2015-10-14,2016-03-03 00:00:00,50,United States
4349,0062000000deTYI,Chosen Vendor,Short List,"(u'Short List', u'Chosen Vendor')",stage_change,Stage,Short List,7 days 15:12:00.000000000,7,2015-05-11 00:00:00,2015-10-14 00:00:00,2015,10,2015-10-21,2016-03-03 00:00:00,70,United States
4350,0062000000deTYI,Short List,Chosen Vendor,"(u'Chosen Vendor', u'Short List')",stage_change,Stage,Short List,134 days 11:57:00.000000000,134,2015-05-11 00:00:00,2015-10-21 00:00:00,2016,3,2016-03-03,2016-03-03 00:00:00,50,United States
4351,0062000000YcMEJ,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 10:22:00.000000000,0,2014-07-14 00:00:00,2014-07-14 00:00:00,2014,7,2014-07-14,,0,United States
4352,0062000000YcMEJ,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,56 days 09:59:00.000000000,56,2014-07-14 00:00:00,2014-07-14 00:00:00,2014,9,2014-09-08,,20,United States
4353,0062000000YcMEJ,Buying Process id.,Qualified,"('Qualified', u'Buying Process id.')",stage_change,Stage,Closed Deferred,45 days 17:09:00.000000000,45,2014-07-14 00:00:00,2014-09-08 00:00:00,2014,10,2014-10-23,,40,United States
4354,0062000000YcMEJ,Qualified,Buying Process id.,"(u'Buying Process id.', 'Qualified')",stage_change,Stage,Closed Deferred,20 days 10:09:00.000000000,20,2014-07-14 00:00:00,2014-10-23 00:00:00,2014,11,2014-11-12,,20,United States
4355,0062000000YcMEJ,Buying Process id.,Qualified,"('Qualified', u'Buying Process id.')",stage_change,Stage,Closed Deferred,54 days 10:58:00.000000000,54,2014-07-14 00:00:00,2014-11-12 00:00:00,2015,1,2015-01-05,,40,United States
4356,0062000000YcMEJ,Closed Deferred,Buying Process id.,"(u'Buying Process id.', u'Closed Deferred')",stage_change,Stage,Closed Deferred,163 days 14:42:00.000000000,163,2014-07-14 00:00:00,2015-01-05 00:00:00,2015,6,2015-06-17,,0,United States
4357,0062000000hzOHG,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Qualified,0 days 15:07:00.000000000,0,2016-03-18 00:00:00,2016-03-18 00:00:00,2016,3,2016-03-18,2016-03-28 00:00:00,0,United States
4358,0062000000hzOHG,Qualified,Prospect,"(u'Prospect', u'Qualified')",stage_change,Stage,Qualified,10 days 14:52:00.000000000,10,2016-03-18 00:00:00,2016-03-18 00:00:00,2016,3,2016-03-28,2016-03-28 00:00:00,20,United States
4359,0062000000dBGQY,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Qualified,0 days 14:47:00.000000000,0,2015-04-07 00:00:00,2015-04-07 00:00:00,2015,4,2015-04-07,,0,United States
4360,0062000000dBGQY,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Qualified,1 days 10:38:00.000000000,1,2015-04-07 00:00:00,2015-04-07 00:00:00,2015,4,2015-04-08,,20,United States
4361,0062000000Kwp0B,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Lost,0 days 10:48:00.000000000,0,2011-11-15 00:00:00,2011-11-15 00:00:00,2011,11,2011-11-15,,0,United States
4362,0062000000Kwp0B,Buying Process id.,Prospect,"(u'Prospect', u'Buying Process id.')",stage_change,Stage,Closed Lost,0 days 10:54:00.000000000,0,2011-11-15 00:00:00,2011-11-15 00:00:00,2011,11,2011-11-15,,40,United States
4363,0062000000Kwp0B,Qualified,Buying Process id.,"(u'Buying Process id.', 'Qualified')",stage_change,Stage,Closed Lost,125 days 08:07:00.000000000,125,2011-11-15 00:00:00,2011-11-15 00:00:00,2012,3,2012-03-19,,20,United States
4364,0062000000Kwp0B,Closed Lost,Qualified,"('Qualified', u'Closed Lost')",stage_change,Stage,Closed Lost,73 days 09:42:00.000000000,73,2011-11-15 00:00:00,2012-03-19 00:00:00,2012,5,2012-05-31,,0,United States
4365,0062000000YbxIa,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 14:26:00.000000000,0,2014-07-10 00:00:00,2014-07-10 00:00:00,2014,7,2014-07-10,2016-02-04 00:00:00,0,Netherlands
4366,0062000000YbxIa,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,0 days 14:26:00.000000000,0,2014-07-10 00:00:00,2014-07-10 00:00:00,2014,7,2014-07-10,2016-02-04 00:00:00,20,Netherlands
4367,0062000000YbxIa,Closed Deferred,Qualified,"(u'Qualified', u'Closed Deferred')",stage_change,Stage,Closed Deferred,574 days 09:42:00.000000000,574,2014-07-10 00:00:00,2014-07-10 00:00:00,2016,2,2016-02-04,2016-02-04 00:00:00,0,Netherlands
4368,0062000000Ycgwg,Created,Created,"('Created', 'Created')",opp_created,Created.,Closed Deferred,0 days 17:35:00.000000000,0,2014-07-15 00:00:00,2014-07-15 00:00:00,2014,7,2014-07-15,,0,United States
4369,0062000000Ycgwg,Closed Deferred,Qualified,"('Qualified', u'Closed Deferred')",stage_change,Stage,Closed Deferred,186 days 13:58:00.000000000,186,2014-07-15 00:00:00,2014-07-15 00:00:00,2015,1,2015-01-17,,0,United States
4370,0062000000df5Ks,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 17:15:00.000000000,0,2015-05-15 00:00:00,2015-05-15 00:00:00,2015,5,2015-05-15,2016-04-26 00:00:00,0,Canada
4371,0062000000df5Ks,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,0 days 18:02:00.000000000,0,2015-05-15 00:00:00,2015-05-15 00:00:00,2015,5,2015-05-15,2016-04-26 00:00:00,20,Canada
4372,0062000000df5Ks,Re-Qualify,Qualified,"(u'Qualified', u'Re-Qualify')",stage_change,Stage,Closed Deferred,315 days 14:49:00.000000000,315,2015-05-15 00:00:00,2015-05-15 00:00:00,2016,3,2016-03-25,2016-04-26 00:00:00,0,Canada
4373,0062000000df5Ks,Closed Deferred,Re-Qualify,"(u'Re-Qualify', u'Closed Deferred')",stage_change,Stage,Closed Deferred,32 days 11:09:00.000000000,32,2015-05-15 00:00:00,2016-03-25 00:00:00,2016,4,2016-04-26,2016-04-26 00:00:00,0,Canada
4374,0062000000dAHnc,Created,Created,"('Created', 'Created')",opp_created,Created.,Closed Deferred,0 days 08:17:00.000000000,0,2015-03-27 00:00:00,2015-03-27 00:00:00,2015,3,2015-03-27,2016-06-09 00:00:00,0,Australia
4375,0062000000dAHnc,Closed Deferred,Short List,"(u'Short List', u'Closed Deferred')",stage_change,Stage,Closed Deferred,440 days 07:25:00.000000000,440,2015-03-27 00:00:00,2015-03-27 00:00:00,2016,6,2016-06-09,2016-06-09 00:00:00,0,Australia
4376,0062000000dAHmK,Created,Created,"('Created', 'Created')",opp_created,Created.,Closed Deferred,0 days 08:16:00.000000000,0,2015-03-27 00:00:00,2015-03-27 00:00:00,2015,3,2015-03-27,2016-06-09 00:00:00,0,Australia
4377,0062000000dAHmK,Closed Deferred,Short List,"(u'Short List', u'Closed Deferred')",stage_change,Stage,Closed Deferred,440 days 07:24:00.000000000,440,2015-03-27 00:00:00,2015-03-27 00:00:00,2016,6,2016-06-09,2016-06-09 00:00:00,0,Australia
4378,0062000000WkPRL,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 08:47:00.000000000,0,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,3,2014-03-26,,0,United States
4379,0062000000WkPRL,Closed Deferred,Prospect,"(u'Prospect', u'Closed Deferred')",stage_change,Stage,Closed Deferred,48 days 11:13:00.000000000,48,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,5,2014-05-13,,0,United States
4380,0062000000XHWBd,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 16:14:00.000000000,0,2014-04-22 00:00:00,2014-04-22 00:00:00,2014,4,2014-04-22,,0,United States
4381,0062000000XHWBd,Closed Deferred,Prospect,"(u'Prospect', u'Closed Deferred')",stage_change,Stage,Closed Deferred,49 days 16:18:00.000000000,49,2014-04-22 00:00:00,2014-04-22 00:00:00,2014,6,2014-06-10,,0,United States
4382,0062000000gqfBo,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Qualified,0 days 08:17:00.000000000,0,2015-12-14 00:00:00,2015-12-14 00:00:00,2015,12,2015-12-14,2016-01-04 00:00:00,0,United States
4383,0062000000gqfBo,Qualified,Prospect,"(u'Prospect', u'Qualified')",stage_change,Stage,Qualified,21 days 10:27:00.000000000,21,2015-12-14 00:00:00,2015-12-14 00:00:00,2016,1,2016-01-04,2016-01-04 00:00:00,20,United States
4384,0062000000WjxXz,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Won,0 days 05:58:00.000000000,0,2014-03-24 00:00:00,2014-03-24 00:00:00,2014,3,2014-03-24,2015-12-25 00:00:00,0,Netherlands
